lat,long,amenity,name,description,operator,brand,brand:wikipedia,density100,density200,density300,density500
43.0975583,131.9544529,post_box,,,,,,0.0,0.0,147.0,5191.0
43.0971831,131.9562061,cafe,,,,,,0.0,0.0,1049.0,4841.0
43.0972357,131.95878090000002,atm,,,Росбанк,Росбанк,,0.0,1212.0,2192.0,5268.0
43.1146614,131.8950586,education,Cпециальная (коррекционная) школа-интернат №1,,,,,75.0,103.0,738.0,2367.0
43.1148666,131.8946785,medics,"Приморское краевое бюро судебно-медицинской экспертизы, ГБУЗ",,,,,58.0,103.0,431.0,2729.0
43.1676255,131.9282087,medics,"Владивостокская детская поликлиника №1, КГБУЗ",,,,,1210.0,2547.0,5389.0,10840.0
43.1677072,131.92900659999998,facility,,,,,,970.0,3625.0,4731.0,10136.0
43.0962827,131.95720079999998,facility,,,,,,151.0,1066.0,2194.0,6452.0
43.0937982,131.9630948,facility,,,,,,819.0,2891.0,5762.0,15127.0
43.0940141,131.9639985,facility,,,,,,1454.0,3708.0,7264.0,15370.0
43.0910999,131.9774284,facility,,,,,,1253.0,2446.0,4087.0,10338.0
43.0922771,131.97490449999998,facility,,,,,,346.0,3095.0,7476.0,15810.0
43.0922641,131.9718581,cafe,Жасмин,,,,,343.0,3418.0,7914.0,17499.0
43.09374879999999,131.9748887,facility,,,,,,1260.0,3528.0,6920.0,15079.0
43.0933057,131.97382199999998,facility,,,,,,1383.0,2736.0,8066.0,16934.0
43.0931705,131.9715373,facility,,,,,,1476.0,4313.0,7271.0,18574.0
43.115852200000006,131.9095542,facility,,,,,,175.0,1071.0,1767.0,3650.0
43.0908454,131.971978,medics,Здравница,Мед. центр,,,,753.0,2603.0,5833.0,14417.0
43.09080720000001,131.9718303,medics,Ортолюкс,ортопедический салон,,,,753.0,2603.0,5833.0,14417.0
43.090802,131.969945,atm,,,ДВБ,Дальневосточный банк,,962.0,3394.0,6968.0,13744.0
43.0898124,131.9667712,fast_food,Bistrot,,,,,278.0,1851.0,3342.0,11153.0
43.0898979,131.9668811,facility,,,,,,278.0,1851.0,3611.0,11297.0
43.0899058,131.9669092,facility,,,,,,527.0,1851.0,3611.0,11297.0
43.0897964,131.96650060000002,fast_food,Выпечка гриль,,,,,278.0,1851.0,3205.0,11286.0
43.08975220000001,131.9663564,cafe,Урарту,,,,,108.0,1851.0,3205.0,11034.0
43.0921335,131.9749739,facility,,,,,,346.0,2749.0,7102.0,15810.0
43.0970038,131.9590867,facility,,,,,,425.0,1514.0,2612.0,5744.0
43.0970401,131.95907720000002,facility,,,,,,425.0,1514.0,2612.0,5530.0
43.0952119,131.9596914,vehicle_ramp,,,,,,633.0,2512.0,4958.0,9406.0
43.09183970000001,131.9611506,car_wash,,,,,,941.0,2623.0,4691.0,13318.0
43.0910278,131.95983629999998,alco,Ёрш,,,,,1272.0,2824.0,4378.0,9455.0
43.0912764,131.9598729,facility,,,,,,1224.0,3078.0,4378.0,10406.0
43.0912825,131.9599249,pharmacy,,,ООО Здравье,,,1224.0,3078.0,4378.0,10406.0
43.0915506,131.9598881,post_box,,,,,,1570.0,2488.0,4436.0,11250.0
43.091583,131.9594783,facility,,,,,,1498.0,2440.0,4702.0,10392.0
43.0789646,131.8423581,car_rental,Прокат водных мотоциклов,,,,,0.0,0.0,0.0,0.0
43.0948527,131.9766199,facility,,,,,,1595.0,3643.0,6984.0,11835.0
43.0954927,131.97794199999998,facility,,,,,,998.0,2359.0,3925.0,9071.0
43.095498,131.97810259999997,facility,,,,,,998.0,2359.0,3714.0,8725.0
43.0938233,131.972366,post_box,,,Почта России,,,1035.0,4446.0,7031.0,17065.0
43.1795784,131.917824,culture,Центр современного искусства ЗАРЯ,,,,,562.0,1096.0,5032.0,11564.0
43.1176963,131.8859918,cafe,Столовая,,,,,458.0,1702.0,2220.0,6830.0
43.1187687,131.88922079999998,medics,Адреналин,,,,,102.0,1965.0,4046.0,7875.0
43.0940607,131.9705751,medics,Владивостокская поликлинника №6,,,,,2437.0,4331.0,6246.0,16846.0
43.0951669,131.9739128,facility,,,,,,609.0,2402.0,5936.0,13459.0
43.0954204,131.9746271,facility,,,,,,806.0,2886.0,5352.0,12293.0
43.0938044,131.8962162,pharmacy,,,,,,338.0,900.0,3754.0,10920.0
43.0993352,131.94085819999998,atm,,,Сбербанк,,,769.0,2742.0,5651.0,14020.0
43.1147368,131.9097104,medics,Асклепий,,,,,245.0,511.0,2126.0,3517.0
43.114306,131.9087185,bank,Морской банк,,,,,0.0,473.0,1052.0,3295.0
43.11427570000001,131.90860659999998,alco,Дублин,,,,,0.0,473.0,991.0,3295.0
43.1775116,131.93205859999998,facility,,,,,,585.0,2598.0,3560.0,3571.0
43.1117348,131.9372299,atm,Росбанк,,,,,0.0,695.0,1260.0,10032.0
43.1143461,131.9456707,atm,,,,МДМ Банк,,0.0,1412.0,5782.0,16174.0
43.1007434,131.94909850000002,bank,ПримСоцБанк,,,,,246.0,886.0,2224.0,9372.0
43.1151552,131.9093547,medics,,,,,,237.0,749.0,1600.0,3414.0
43.0927463,131.8627661,facility,,,,,,832.0,3626.0,5397.0,11710.0
43.16961679999999,131.922363,facility,,,,,,439.0,2828.0,5775.0,14911.0
43.1146486,131.9221694,education,Библиотека №22,,,,,767.0,1620.0,2661.0,5053.0
43.1510533,131.9086939,pharmacy,Семейная,,,,,506.0,3569.0,6591.0,14052.0
43.1488624,131.911372,atm,,,,Сбербанк,,476.0,2574.0,6673.0,20780.0
43.237517,132.0485886,fuel,АГЗС,,,,,0.0,0.0,0.0,0.0
43.10990379999999,131.8771243,restaurant,,,,,,703.0,2735.0,5008.0,8707.0
43.1187,131.8801736,alco,Мумий Тролль,,,,,53.0,829.0,1522.0,4624.0
43.1713943,131.9341861,medics,Carat V,,,,,907.0,2630.0,3189.0,5735.0
43.172412,131.9355908,cafe,Метеор,,,,,638.0,1257.0,2289.0,3484.0
43.088924,131.97271899999998,medics,Приморский центр медосмотров,,,,,374.0,1586.0,3575.0,7637.0
43.1001086,131.9506122,medics,Владивостокская поликлиника №6,,,,,252.0,973.0,1698.0,8995.0
43.1683377,131.9365253,parking_entrance,Парковка ТЦ Багратион,,,,,0.0,0.0,0.0,3760.0
43.0979372,131.9522262,medics,,,,,,0.0,748.0,2553.0,5800.0
43.10975670000001,131.9368331,fast_food,Smile cafe,,,,,0.0,206.0,1125.0,7764.0
43.1101736,131.9380715,facility,,,,,,0.0,202.0,1404.0,7344.0
43.0973172,131.9587971,vending_machine,Мой дельфин,,,,,0.0,1212.0,2074.0,5268.0
43.0973143,131.9587656,vending_machine,Экспресс оплата,,,,,0.0,1212.0,2074.0,5268.0
43.0972541,131.9587805,atm,,,ДВБ,ДВБ,,0.0,1212.0,2192.0,5268.0
43.09727279999999,131.95878000000002,atm,,,Сбербанк,Сбербанк,,0.0,1212.0,2163.0,5268.0
43.0972915,131.95878000000002,atm,,,Приморье,Приморье,,0.0,1212.0,2074.0,5268.0
43.09662700000001,131.9596183,community_centre,Старт,детский шахматный клуб ДЮСШ,,,,910.0,1778.0,3163.0,6294.0
43.0970942,131.96491640000002,cafe,,,,,,0.0,912.0,3705.0,9325.0
43.15229620000001,131.9104463,cafe,,,,,,1362.0,3390.0,7252.0,15486.0
43.2080546,132.0011515,facility,,"стол, очаг, ствол дерева как лавочка",,,,0.0,0.0,0.0,0.0
43.2084794,131.99921229999998,facility,,с порванными тканевыми стенками,,,,0.0,0.0,0.0,0.0
43.1170464,131.88990859999998,facility,,,,,,466.0,1550.0,3065.0,5591.0
43.109928,131.9230899,cafe,Для своих,,Вл-Март,,,0.0,288.0,837.0,3653.0
43.1002819,131.9503768,medics,Флюрографический кабинет,,,,,186.0,950.0,1712.0,9343.0
43.11948020000001,131.8906485,car_rental,,,,,,407.0,1659.0,3769.0,11001.0
43.0896143,131.8607344,atm,,,Росбанк,,,0.0,797.0,2195.0,8229.0
43.0896208,131.86071,atm,,,Примсоцбанк,,,166.0,797.0,2195.0,8203.0
43.08962639999999,131.8606868,atm,,,ВТБ24,,,166.0,797.0,2195.0,8357.0
43.0896321,131.8606547,cafe,,,,,,166.0,797.0,1672.0,8357.0
43.1170729,131.9092139,facility,,,,,,96.0,386.0,1410.0,5342.0
43.1167968,131.91044240000002,facility,,,,,,13.0,714.0,1846.0,6114.0
43.1170699,131.911047,facility,,,,,,13.0,883.0,1658.0,5817.0
43.1980029,131.9247604,atm,,,Сбербанк,,,0.0,0.0,0.0,0.0
43.20148320000001,131.9271529,atm,,,Сбербанк,,,0.0,0.0,0.0,0.0
43.1920897,131.92061909999998,education,Центральная научная библиотека ДВО РАН,,,,,0.0,0.0,84.0,283.0
43.1337611,131.9001489,atm,Азиатско-тихоокеанский банк,,,,,799.0,1935.0,7620.0,15160.0
43.1329415,131.9041781,bank,Альфа-Банк,,"АО ""Альфа-Банк""",,ru:Альфа-банк,1192.0,2713.0,7241.0,12634.0
43.1329299,131.9039958,bank,ВТБ Банк Москвы,,,ВТБ Банк Москвы,ru:Банк Москвы,885.0,2406.0,6960.0,12413.0
43.1324152,131.9119927,facility,,,,,,0.0,1518.0,3705.0,11612.0
43.1331867,131.8995372,facility,,,,,,0.0,3589.0,8082.0,16960.0
43.1296761,131.9003029,facility,"Сбор пластика, стекла, алюминия (контейнеры)",,,,,454.0,2315.0,5742.0,16825.0
43.1273084,131.89654860000002,facility,"Сбор пластика, стекла, алюминия (контейнеры)",,,,,953.0,3027.0,7106.0,13860.0
43.1327684,131.89819540000002,fast_food,Royal burger,,,,,494.0,3147.0,8906.0,18027.0
43.133523,131.90046809999998,cafe,Товуз,,,,,799.0,3118.0,7430.0,15393.0
43.1335788,131.89963400000002,cafe,Brioche,,,,,0.0,2463.0,8040.0,15868.0
43.1333669,131.9025235,pharmacy,Ovita,,,,,433.0,3128.0,6964.0,14156.0
43.1337384,131.9026075,medics,Аист,,,,,1352.0,3725.0,6495.0,13426.0
43.1334339,131.8984963,community_centre,Семицветик,детский центр,,,,456.0,4027.0,7825.0,17345.0
43.1333941,131.9022784,goverment,УМВД РОссии по приморскому краю,,,,,258.0,3927.0,6964.0,14677.0
43.134275,131.9005375,facility,,,,,,1178.0,2672.0,6427.0,13193.0
43.1294901,131.8890033,cafe,Кот,,,,,84.0,127.0,1188.0,6390.0
43.1304571,131.9091531,fast_food,Route big city food 60,,,,,401.0,3379.0,6703.0,15118.0
43.13021989999999,131.9107305,education,Библиотека имени Горького,,,,,994.0,3770.0,6212.0,17313.0
43.1299893,131.9122475,cafe,Сад,,,,,1135.0,4193.0,7955.0,14264.0
43.1294745,131.9119216,medics,Студия эстетической медицины,,,,,956.0,4115.0,8036.0,14527.0
43.1354298,131.9009929,medics,Тридент,,,,,497.0,3048.0,4427.0,11461.0
43.1312654,131.91243229999998,pharmacy,,,,,,856.0,2572.0,5659.0,12657.0
43.1175234,131.891628,cafe,Moloko&Med,,,,,491.0,1209.0,1826.0,9423.0
43.1308476,131.91237859999998,cafe,bonus club,интернет кафе,,,,856.0,3693.0,6138.0,12794.0
43.1177316,131.8925506,restaurant,Palau Fish,,,,,146.0,1042.0,2694.0,9062.0
43.1153307,131.9345937,facility,,,,,,1286.0,2448.0,3148.0,11254.0
43.135227,131.903132,pharmacy,Здоровье+,,,,,1104.0,2651.0,4568.0,9664.0
43.1352547,131.9046501,atm,,,ВТБ24,ВТБ24,,144.0,2025.0,3911.0,10026.0
43.1352619,131.90338490000002,facility,,,,,,701.0,2651.0,4125.0,9513.0
43.1358594,131.8995824,atm,,,,Росбанк,,0.0,2391.0,4962.0,12371.0
43.11826660000001,131.90897579999998,fast_food,,,,,,0.0,359.0,1327.0,7700.0
43.1199959,131.90897379999998,facility,Приём металла,,,,,553.0,1875.0,4499.0,8783.0
43.1232159,131.8812124,medics,МРТ-эксперт,,МРТ-Эксперт Приморье,,,370.0,644.0,1265.0,3025.0
43.1203203,131.885351,cafe,limoncello,,,,,405.0,1101.0,2660.0,7632.0
43.1140912,131.8810403,cafe,Стооловая,,,,,418.0,1331.0,3065.0,7112.0
43.1178176,131.8865116,cafe,Мульткафе Deja Vu,,,,,1005.0,1717.0,2287.0,6795.0
43.1176829,131.8874078,fast_food,Столовая №1,,,,,987.0,1811.0,2915.0,6393.0
43.1142868,131.9323071,medics,центр мануальной терапии и детской медицинской реабилитации,,,,,374.0,1319.0,5413.0,9900.0
43.1163268,131.9293207,medics,,,,,,765.0,1556.0,4251.0,13249.0
43.19445020000001,131.9238909,facility,,,,,,0.0,0.0,0.0,283.0
43.1158465,131.8821379,restaurant,DAB (Drinks and Burgers),,,,,293.0,1087.0,2486.0,6032.0
43.09852720000001,131.93176929999998,education,Библиотека № 14,,,,,452.0,2938.0,6089.0,12151.0
43.117804,131.88181509999998,cafe,Ух ты блин,,,,,637.0,1243.0,2098.0,6153.0
43.117352,131.8879372,cafe,Melange cafe,,,,,466.0,1748.0,3024.0,5903.0
43.1288777,131.89183640000002,atm,,,Сбербанк,,,0.0,884.0,2545.0,11426.0
43.1292974,131.8928942,atm,,,Росбанк,,,281.0,1502.0,3404.0,13601.0
43.11342370000001,131.9110861,nightclub,Grammy,,,,,100.0,921.0,1967.0,3643.0
43.1138828,131.91161129999998,facility,,,,,,344.0,981.0,2514.0,3643.0
43.1183468,131.882833,fast_food,Бургер Кинг,,,,ru:Burger King,287.0,1048.0,1892.0,6091.0
43.1147756,131.8913456,atm,,,Морской банк,,,26.0,128.0,783.0,2559.0
43.114777,131.8913169,atm,,,Росбанк,,,26.0,128.0,801.0,2655.0
43.1147879,131.8913316,atm,,,Сбербанк,,,26.0,128.0,801.0,2655.0
43.131674,131.9363421,alco,Аигюнь,,,,,346.0,823.0,5901.0,10542.0
43.1195758,131.886346,bank,Номос региобанк,,,,,84.0,1607.0,3159.0,7972.0
43.1304581,131.937974,pharmacy,,,,,,346.0,2046.0,7229.0,10673.0
43.1133434,131.9200491,facility,,,УВД,,,489.0,1451.0,3188.0,4990.0
43.1125496,131.91992,medics,Детская Стоматология,,,,,674.0,1257.0,2248.0,4990.0
43.1130232,131.8808705,alco,Караоке Zvook,,,,,349.0,1149.0,3387.0,7452.0
43.1168874,131.880258,alco,Мюнхен,,,,,430.0,1571.0,2630.0,5091.0
43.1174634,131.88370220000002,bank,Альфа-Банк,,"АО ""Альфа-Банк""",,ru:Альфа-банк,59.0,654.0,2634.0,6486.0
43.1143665,131.89317830000002,bank,Открытие,,,,,3.0,12.0,157.0,2329.0
43.1282922,131.89733619999998,pharmacy,Здоровье,,"Медицинский центр ""Здоровье""",,,693.0,3660.0,6470.0,15463.0
43.1143096,131.8934615,cafe,Пекарня Мишеля,,,,,3.0,75.0,129.0,2381.0
43.1119668,131.8801674,cafe,Золотой феникс,,,,,50.0,1327.0,3282.0,8257.0
43.1192648,131.8821203,restaurant,Tokyo Kawaii,,,,,279.0,778.0,1914.0,5516.0
43.1115833,131.91722579999998,medics,Центр патологии мочеиспускания,оф. 308,,,,0.0,191.0,1373.0,4011.0
43.1025565,131.9399636,pharmacy,Семейная аптека,,,,,521.0,1766.0,2905.0,11994.0
43.1023088,131.9394343,facility,,,бытовые отходы,,,607.0,1961.0,4121.0,12600.0
43.1017507,131.9398196,facility,,,,,,774.0,1635.0,3730.0,13468.0
43.1022885,131.9394154,facility,,,,,,607.0,1961.0,4121.0,12600.0
43.1020066,131.9396322,facility,,,,,,684.0,2040.0,3284.0,12950.0
43.1101331,131.936142,fast_food,,Питстоп,,,,0.0,923.0,1105.0,6100.0
43.1027899,131.940113,facility,,,,,,269.0,1432.0,2948.0,11562.0
43.1020881,131.9394331,facility,,,,,,607.0,1961.0,4121.0,13013.0
43.1020505,131.9395255,facility,,,,,,607.0,1961.0,4121.0,12667.0
43.1102329,131.9356651,fast_food,,Киоск быстрой еды,,,,206.0,923.0,1363.0,5546.0
43.1176013,131.8814086,cafe,Файв о клок,,,,,655.0,1237.0,2025.0,5785.0
43.113201,131.9520848,alco,Шар удачи,,,,,691.0,2818.0,5969.0,10653.0
43.1589649,131.918127,pharmacy,Семейная аптека,,,,,636.0,2903.0,4545.0,11359.0
43.1014241,131.9405621,medics,Наркологический диспансер,,,,,1045.0,1559.0,3765.0,13958.0
43.151489700000006,131.9088751,cafe,Барон,,,,,540.0,3629.0,7199.0,15019.0
43.1198692,131.8811694,car_rental,"Прокат автомобилей ""Старт""",,,,,58.0,626.0,1527.0,4231.0
43.1130249,131.93060559999998,education,Вершина Монтессори,,,,,564.0,1866.0,3563.0,10426.0
43.1244353,131.9224875,medics,Клиника Вера,,,,,509.0,1922.0,5316.0,16052.0
43.1257304,131.9213288,atm,Сбербанк,,,,,1715.0,3194.0,6324.0,13956.0
43.125754,131.9212959,bank,Сбербанк,,,,,1715.0,3194.0,6324.0,13956.0
43.116326,131.8823418,facility,,,Подземный переход,,,224.0,1215.0,2523.0,5855.0
43.1255123,131.92248600000002,place_of_worship,Церковь христиан адвентистов седьмого дня,,,,,410.0,3050.0,6392.0,17094.0
43.124805,131.9229977,cafe,Золотой лотос,,,,,173.0,1947.0,4983.0,15902.0
43.1009245,131.9229402,car_wash,Энигма,,,,,182.0,1025.0,2889.0,7959.0
43.1169081,131.8801465,alco,Селфи,,,,,466.0,1459.0,2623.0,5014.0
43.0895464,131.97363049999998,facility,,,,,,679.0,1620.0,3021.0,11171.0
43.0895797,131.9736855,facility,,,,,,463.0,1620.0,2678.0,11373.0
43.0896248,131.9736479,facility,,,,,,463.0,1764.0,3021.0,11886.0
43.20103,132.03008799999998,facility,,очаг из камней,,,,0.0,0.0,0.0,0.0
43.1007417,131.9042467,cafe,Алмаз,,,,,0.0,891.0,2329.0,8657.0
43.10077929999999,131.90425449999998,car_wash,,,,,,0.0,891.0,2348.0,8657.0
43.1191634,131.881199,cafe,Меланж,,,,,285.0,726.0,1526.0,4856.0
43.1135989,131.9109301,nightclub,Ретро,,,,,44.0,921.0,2202.0,3643.0
43.1141008,131.895092,telephone,,,Ростелеком,,,75.0,99.0,463.0,1984.0
43.1180188,131.88583359999998,atm,Альфа-Банк,,,,,526.0,1722.0,2532.0,6992.0
43.11291720000001,131.8809972,cafe,Столовая,,,,,279.0,1039.0,3370.0,7487.0
43.1094256,131.94454779999998,pharmacy,,,,,,36.0,2389.0,5117.0,9406.0
43.1304845,131.932425,facility,,,,,,770.0,1870.0,4853.0,8873.0
43.1212043,131.87642979999998,community_centre,Дом Бабочек ВОСТОРГ,,,,,0.0,0.0,0.0,1158.0
43.1002659,131.9038165,atm,Сбербанк,,,,,0.0,1698.0,2804.0,10010.0
43.100341,131.9038145,atm,Газпромбанк,,,,,0.0,1698.0,2636.0,9391.0
43.1136192,131.9062742,facility,,,,,,0.0,19.0,295.0,1854.0
43.1134587,131.906157,facility,,,,,,0.0,0.0,247.0,1676.0
43.1136344,131.9062403,facility,,,,,,0.0,19.0,295.0,1809.0
43.1134283,131.90596159999998,facility,,,,,,0.0,0.0,295.0,1531.0
43.1135326,131.9062264,facility,,,,,,0.0,19.0,295.0,1796.0
43.1133968,131.9060942,facility,,,,,,0.0,0.0,247.0,1668.0
43.1112818,131.8802053,atm,Росбанк,,Росбанк,,,186.0,1308.0,3038.0,8138.0
43.1275101,131.9242669,facility,,,,,,1819.0,2913.0,7416.0,15501.0
43.127849,131.9232652,facility,,,,,,1502.0,2788.0,6080.0,15082.0
43.10942960000001,131.8769391,pharmacy,Монастырëв,,,,,971.0,2887.0,4853.0,8405.0
43.1106922,131.9371641,fast_food,,,,,,0.0,610.0,1174.0,8389.0
43.115811,131.88724399999998,cafe,Кофеин,"Вкусно, уютно",,,,36.0,882.0,1932.0,4180.0
43.1157116,131.8870055,vending_machine,Жетоны для стоянки,,,,,36.0,844.0,1791.0,4365.0
43.0994396,131.9271441,medics,Альфест,,,,,388.0,1767.0,3163.0,9431.0
43.0935524,131.91665859999998,alco,Пиво у Andrew,,,,,1197.0,2727.0,5397.0,14339.0
43.0989451,131.9133974,cafe,Шашлык,,,,,583.0,2084.0,4506.0,13701.0
43.0961467,131.9013475,goverment,Пожарная часть № 4,,,,,77.0,467.0,1895.0,12434.0
43.0997118,131.9193503,cafe,Золотой дракон,,,,,709.0,2912.0,5929.0,11904.0
43.0938154,131.91629129999998,pharmacy,Семейная аптека,,,,,1079.0,3354.0,6180.0,14284.0
43.09313820000001,131.91662309999998,alco,Хижина Патрика,,,,,486.0,3070.0,5494.0,13473.0
43.0939472,131.9136027,cafe,Санья,,,,,853.0,3222.0,5907.0,14569.0
43.09746320000001,131.9190126,medics,Владивостокская детская поликлиника №4,,,,,1851.0,4614.0,6952.0,15620.0
43.0920466,131.91114679999998,fuel,,,,,,60.0,504.0,2084.0,8544.0
43.0904462,131.91455449999998,veterinary,,,,,,344.0,661.0,1957.0,8390.0
43.101244,131.9124186,medics,Детская поликлиника №10,,,,,609.0,1258.0,2564.0,7644.0
43.09897,131.920373,pharmacy,ГосАптека,,,,,784.0,3271.0,5818.0,12643.0
43.1284409,131.89282450000002,medics,Доктор Тафи,,,,,401.0,1670.0,2922.0,11971.0
43.12834779999999,131.8934696,pharmacy,Моя Аптека,,,,,401.0,1976.0,3521.0,13339.0
43.1563041,131.9229093,cafe,,,,,,682.0,2014.0,4967.0,15838.0
43.1263044,131.9168061,facility,,,,,,737.0,2715.0,5664.0,15991.0
43.0997299,131.9049602,medics,,,,,,644.0,1653.0,4274.0,9629.0
43.0912946,131.9171589,pharmacy,Аптека,,,,,346.0,1040.0,2523.0,11457.0
43.085831,131.8942091,goverment,,,,,,1090.0,1565.0,2247.0,3830.0
43.101958,131.9328875,pharmacy,Оптика,,,,,572.0,1868.0,4355.0,10205.0
43.0934877,131.9155698,medics,,,,,,870.0,2809.0,5382.0,12794.0
43.1139414,131.91397659999998,post_office,СДЕК,,,,,688.0,1306.0,2809.0,3601.0
43.1282598,131.8918682,cafe,Ганга,,,,,0.0,701.0,2160.0,10565.0
43.112497,131.94149309999997,cafe,Кыргызстан,,,,,564.0,4155.0,6407.0,12220.0
43.1125128,131.9421108,cafe,Старый фаэтон,,,,,0.0,3816.0,6407.0,13645.0
43.1125193,131.941907,car_wash,,,,,,564.0,3953.0,6407.0,13533.0
43.12192260000001,131.9538688,facility,,,,,,796.0,3246.0,8024.0,15455.0
43.18117279999999,131.9204566,fast_food,Drive-through fastfood,,,,,0.0,130.0,1158.0,6812.0
43.1172492,131.87962720000002,alco,Moonshine,,,,,241.0,1062.0,2355.0,4639.0
43.1173011,131.8800743,alco,Downtown Project,,,,,363.0,1279.0,2432.0,4637.0
43.1193204,131.8820562,restaurant,Korea House,,,,,279.0,756.0,1969.0,5516.0
43.1605483,131.91279479999997,fast_food,grizly grill,,,,,0.0,665.0,2444.0,5514.0
43.0933424,131.907971,pharmacy,,,,,,955.0,2390.0,3600.0,9037.0
43.1289918,131.9048717,education,Всероссийское общество автомобилистов,,,,,922.0,2941.0,4846.0,12935.0
43.208103,132.0770233,community_centre,"""Комета""",,,,,0.0,0.0,0.0,0.0
43.1660045,131.90849409999998,restaurant,Вьетнам-Китай,,,,,0.0,1164.0,1512.0,7178.0
43.102591,131.8918467,car_rental,Limoclub,,,,,617.0,1213.0,2011.0,2578.0
43.118899600000006,131.88684550000002,cafe,Пироговая,,,,,611.0,1621.0,3456.0,8037.0
43.1608126,131.9131999,fast_food,,2-й этаж,,,,177.0,665.0,2734.0,5661.0
43.174001,131.9207436,facility,,,,,,938.0,2665.0,5200.0,11917.0
43.1728297,131.9201689,pharmacy,,,,,,838.0,3210.0,5121.0,12085.0
43.1027929,131.915827,parking_entrance,,,,,,312.0,874.0,1628.0,5299.0
43.1670726,131.9131797,atm,,,Сбербанк,,,0.0,324.0,2685.0,11264.0
43.1642981,131.9056923,atm,,,Сбербанк,,,0.0,106.0,1058.0,2623.0
43.1660607,131.908764,atm,,,Мособлбанк,,,0.0,1164.0,1279.0,7560.0
43.1623427,131.9428053,fast_food,Беляшка,,,,,0.0,0.0,0.0,456.0
43.2251224,131.9881031,atm,,,Сбербанк,,,0.0,0.0,410.0,722.0
43.1965521,132.1232706,cafe,Кафе Морской Замок,,,,,0.0,0.0,0.0,0.0
43.1165097,131.88106969999998,atm,,,ВТБ 24,,,489.0,1453.0,2742.0,5398.0
43.099599100000006,131.867392,fuel,,,,,,0.0,0.0,281.0,3506.0
43.0987941,131.8634677,fuel,,,Роснефть,,,0.0,919.0,2628.0,5100.0
43.0819381,131.8522808,fuel,ННК,,ННК,ННК,,21.0,2477.0,2477.0,3528.0
43.1315653,131.8995477,facility,,,,,,658.0,2921.0,5724.0,18637.0
43.1308886,131.9000399,medics,,,,,,562.0,2701.0,5154.0,18680.0
43.2252026,131.9891717,atm,,,Сбербанк,,,0.0,410.0,701.0,722.0
43.1183911,131.88280759999998,atm,,,Банк Приморье,,,304.0,1070.0,1892.0,6238.0
43.2079157,132.1413444,fuel,,,,,,0.0,0.0,0.0,0.0
43.1736952,131.9177574,atm,,,Сбербанк,,,575.0,2349.0,4797.0,14092.0
43.1220014,131.9532206,fast_food,Куры гриль,,,,,1098.0,2790.0,8024.0,15426.0
43.1157059,131.90062120000002,fountain,,,,,,39.0,890.0,1135.0,3061.0
43.1189601,131.9555449,vending_machine,,,,,,710.0,2340.0,6115.0,15113.0
43.111872,131.9375741,vending_machine,,,,,,0.0,573.0,2239.0,10358.0
43.1747935,131.91684809999998,pharmacy,Госаптека,,,,,302.0,1365.0,4064.0,14707.0
43.22712720000001,132.21711489999998,facility,,,,,,0.0,0.0,0.0,0.0
43.1210031,131.9533858,facility,,,,,,780.0,3222.0,7741.0,14139.0
43.12034310000001,131.88729320000002,bank,Россельхозбанк,,,,,226.0,1576.0,3033.0,8172.0
43.1160495,131.9050561,bank,Россельхозбанк,,,,,106.0,537.0,1185.0,1971.0
43.1186539,131.9512529,pharmacy,,,,,,169.0,2147.0,3107.0,14136.0
43.111876,131.9378893,atm,,,Сбербанк,,,0.0,367.0,2325.0,10406.0
43.1188587,131.9512512,atm,,,Сбербанк,,,169.0,2147.0,3887.0,14852.0
43.1736594,131.91851979999998,facility,,,,,,575.0,2704.0,5623.0,12263.0
43.1234829,131.9225103,fuel,НК Альянс,,,,,336.0,1032.0,3569.0,16624.0
43.1187218,131.9512203,alco,Пивко,,,,,169.0,2147.0,3409.0,14636.0
43.1188903,131.9512564,atm,,,Росбанк,,,169.0,2147.0,3887.0,15044.0
43.1079069,131.950247,facility,,,,,,19.0,81.0,288.0,5431.0
43.1153916,131.93533390000002,facility,,,,,,516.0,2360.0,2984.0,11186.0
43.12795379999999,131.939321,pharmacy,,,,,,38.0,1550.0,3673.0,13403.0
43.1009782,131.9226247,car_rental,Автопрокат,,,,,182.0,1395.0,2889.0,8163.0
43.1648488,131.9059023,medics,,,,,,0.0,519.0,1387.0,3026.0
43.1227591,131.9381315,medics,Эксперт,медицинская лаборатория,,,,265.0,1286.0,2004.0,9408.0
43.13191629999999,131.9362242,car_wash,,,,,,0.0,1639.0,5920.0,10542.0
43.1307948,131.9375431,cafe,Вьетнам,,,,,343.0,2717.0,7210.0,10526.0
43.130689200000006,131.9377385,pharmacy,,,,,,0.0,2583.0,7229.0,10456.0
43.1741281,131.9179095,post_box,,,Почта России,,,517.0,1645.0,5054.0,13742.0
43.1536473,131.9526261,car_wash,Автомойка легкового и грузового,,,,,0.0,0.0,0.0,0.0
43.137584,131.91546709999997,facility,,,,,,5.0,157.0,728.0,2639.0
43.1144709,131.9128834,medics,Евро - стом,,,,,360.0,1980.0,2523.0,3698.0
43.1213793,131.8779732,restaurant,Zuma,,,,,0.0,19.0,260.0,1982.0
43.1360218,131.89376,facility,,,,,,988.0,2325.0,4622.0,13107.0
43.1360563,131.8939328,facility,,,,,,991.0,2436.0,4622.0,12954.0
